"filename", "language", "Markdown", "JavaScript", "MS SQL", "YAML", "XML", "TypeScript", "Shell Script", "JSON with Comments", "Docker", "JSON", "Ignore", "Properties", "TypeScript JSX", "PostCSS", "comment", "blank", "total"
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/button.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 6, 61
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/card.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 83, 0, 0, 10, 93
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/checkbox.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 26, 0, 0, 5, 31
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/dialog.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0, 14, 144
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/dropdown-menu.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 239, 0, 0, 19, 258
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/form.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 143, 0, 0, 25, 168
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/input.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 4, 22
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/label.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 5, 25
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/loading.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 93, 0, 3, 9, 105
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/radio-group.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 6, 45
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/scroll-area.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 6, 49
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/select.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 0, 0, 14, 186
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/separator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 5, 32
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/skeleton.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 3, 16
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/stepper.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 0, 7, 65
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/table.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 12, 117
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/tabs.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 8, 67
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/textarea.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 4, 19
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/toast.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 13, 128
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/toaster.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 4, 36
"/home/moura/projetos/projetos_web/nexus-agents/web/src/components/ui/use-toast.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 0, 3, 31, 193
"/home/moura/projetos/projetos_web/nexus-agents/web/src/contexts/AgentContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 7, 44
"/home/moura/projetos/projetos_web/nexus-agents/web/src/instrumentation.ts", "TypeScript", 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 6, 5, 54
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/agent.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 322, 0, 0, 0, 0, 0, 0, 0, 0, 24, 80, 426
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/analytics.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 536, 0, 0, 0, 0, 0, 0, 0, 0, 72, 137, 745
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/attendant.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 0, 0, 0, 0, 27, 69, 339
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/channel.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 0, 0, 0, 0, 23, 62, 331
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/cms.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 191, 0, 0, 0, 0, 0, 0, 0, 0, 13, 35, 239
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/invoice.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 214, 0, 0, 0, 0, 0, 0, 0, 0, 21, 40, 275
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/knowledge-base.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 13, 16, 89
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/knowledge.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 10, 27, 153
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/message.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 503, 0, 0, 0, 0, 0, 0, 0, 0, 19, 82, 604
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/payment-method.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 211, 0, 0, 0, 0, 0, 0, 0, 0, 31, 41, 283
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/payment.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 272, 0, 0, 0, 0, 0, 0, 0, 0, 33, 47, 352
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/template.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 19, 28, 140
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/whatsapp.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 124
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/actions/wizard.actions.ts", "TypeScript", 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 8, 18, 136
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/billing/invoice-generator.ts", "TypeScript", 0, 0, 0, 0, 0, 244, 0, 0, 0, 0, 0, 0, 0, 0, 30, 46, 320
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/logger.ts", "TypeScript", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 15, 21, 119
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/plan-icons.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 4, 40
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/security/disable-console-production.ts", "TypeScript", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 20, 15, 110
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/security/tenant-validation.ts", "TypeScript", 0, 0, 0, 0, 0, 174, 0, 0, 0, 0, 0, 0, 0, 0, 41, 32, 247
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/supabase.ts", "TypeScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 6, 3, 27
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/supabase/client.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 14
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/supabase/server.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 40
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/types/payment.types.ts", "TypeScript", 0, 0, 0, 0, 0, 172, 0, 0, 0, 0, 0, 0, 0, 0, 13, 22, 207
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/utils.ts", "TypeScript", 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/utils/analytics.ts", "TypeScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 50
"/home/moura/projetos/projetos_web/nexus-agents/web/src/lib/utils/payment.utils.ts", "TypeScript", 0, 0, 0, 0, 0, 83, 0, 0, 0, 0, 0, 0, 0, 0, 33, 21, 137
"/home/moura/projetos/projetos_web/nexus-agents/web/src/middleware.ts", "TypeScript", 0, 0, 0, 0, 0, 63, 0, 0, 0, 0, 0, 0, 0, 0, 17, 12, 92
"/home/moura/projetos/projetos_web/nexus-agents/web/src/stores/agentStore.ts", "TypeScript", 0, 0, 0, 0, 0, 120, 0, 0, 0, 0, 0, 0, 0, 0, 5, 20, 145
"/home/moura/projetos/projetos_web/nexus-agents/web/src/stores/planStore.ts", "TypeScript", 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 10, 19, 97
"/home/moura/projetos/projetos_web/nexus-agents/web/src/types/agent.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 26
"/home/moura/projetos/projetos_web/nexus-agents/web/src/types/attendant.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"/home/moura/projetos/projetos_web/nexus-agents/web/src/types/channel.ts", "TypeScript", 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 24
"/home/moura/projetos/projetos_web/nexus-agents/web/src/types/message.ts", "TypeScript", 0, 0, 0, 0, 0, 226, 0, 0, 0, 0, 0, 0, 0, 0, 26, 41, 293
"/home/moura/projetos/projetos_web/nexus-agents/web/src/types/wizard.ts", "TypeScript", 0, 0, 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 48
"/home/moura/projetos/projetos_web/nexus-agents/web/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 1, 28
"Total", "-", 5922, 32, 540, 5139, 10, 8286, 16, 54, 87, 17256, 94, 282, 25518, 238, 2136, 7643, 73253
